盒	2706
订	2705
寄	2697
赚	2694
爵	2690
材	2684
盛	2683
尤	2679
皇	2676
夺	2672
邮	2666
俱	2656
九	2654
盗	2653
尺	2651
愉	2644
序	2630
鼠	2619
幕	2616
踢	2616
憾	2611
汰	2611
隔	2609
彻	2605
插	2597
猎	2594
尚	2594
潜	2589
构	2583
烤	2583
霍	2577
悔	2575
暂	2571
爽	2566
扎	2561
绪	2558
讯	2547
吐	2543
吹	2540
宾	2536
侦	2536
颗	2525
宁	2523
罚	2516
欲	2515
乡	2509
帽	2508
杜	2508
豪	2507
征	2504
括	2502
盯	2501
稳	2495
胆	2487
甲	2487
赖	2485
啤	2484
佩	2476
启	2475
胎	2470
帐	2467
赏	2464
抛	2455
遭	2455
若	2455
梯	2443
震	2443
述	2432
阵	2429
仪	2427
乖	2424
宫	2421
咬	2419
祷	2416
祖	2413
蜜	2405
耍	2393
拼	2387
惜	2384
忠	2383
策	2376
鼻	2373
钻	2373
池	2372
虚	2370
桑	2366
拾	2362
泳	2361
频	2361
尖	2358
申	2358
违	2348
零	2337
诊	2337
嘘	2333
惧	2331
拯	2317
痕	2316
批	2313
绿	2312
乘	2310
佳	2309
熊	2306
辣	2300
躺	2294
祈	2293
肥	2292
址	2291
占	2291
络	2286
掩	2286
省	2285
羊	2285
荒	2284
督	2282
撤	2275
胖	2272
辞	2272
增	2270
援	2269
郎	2267
献	2264
擦	2260
农	2255
邪	2246
姻	2245
恢	2243
描	2242
匹	2240
软	2239
埋	2239
惨	2232
洋	2225
纯	2224
浴	2223
贴	2216
尉	2212
略	2210
符	2209
侵	2205
陆	2197
载	2197
爬	2192
挖	2184
骄	2173
兽	2168
嫁	2163
洁	2163
晨	2163
喊	2156
奏	2153
灰	2140
摔	2137
羞	2136
邻	2127
椅	2116
颜	2116
欺	2114
端	2113
贺	2097
茶	2089
障	2089
慈	2088
仇	2085
厂	2077
怨	2077
逊	2075
黎	2068
剪	2064
春	2060
额	2059
豆	2056
罢	2056
裂	2049
挡	2043
偏	2042
糊	2040
卧	2039
敲	2037
丧	2034
乌	2017
购	2016
域	2003
闲	2002
宇	2001
姓	1997
葬	1988
党	1985
售	1984
涂	1984
碍	1983
柜	1975
壮	1974
裁	1972
珠	1970
咪	1967
耐	1965
勃	1956
琴	1955
账	1953
固	1948
唔	1947
唐	1939
貌	1933
漏	1931
卢	1924
荡	1916
扣	1912
仰	1904
君	1901
夹	1900
倍	1900
晓	1898
牧	1896
桥	1894
辑	1890
巡	1886
喷	1883
詹	1881
牲	1880
昏	1875
凡	1875
肤	1874
饰	1873
灾	1870
欣	1870
谷	1867
芬	1865
滩	1865
愤	1861
敦	1858
厕	1856
奸	1854
坞	1849
贱	1848
盟	1847
闯	1844
咒	1840
窃	1839
辜	1839
朵	1831
植	1827
圆	1825
篮	1825
屎	1824
伪	1821
距	1821
延	1821
凭	1820
田	1819
捐	1816
挣	1814
蕾	1814
饮	1811
宽	1795
驶	1795
伸	1794
析	1793
戈	1792
媒	1787
裙	1782
倾	1781
辱	1776
缝	1773
妞	1772
惑	1765
狼	1762
矩	1758
脉	1757
绕	1754
宗	1751
祸	1751
益	1750
壁	1747
荷	1745
柯	1745
虎	1745
趴	1739
汇	1737
缩	1736
诗	1734
泽	1733
诱	1731
溜	1731
赫	1731
殊	1731
济	1729
含	1726
隆	1725
狠	1719
甩	1719
燃	1719
抵	1716
粗	1709
妓	1709
炒	1708
揭	1706
涉	1702
晕	1697
澡	1697
偿	1696
牵	1693
岸	1693
呐	1685
肚	1684
暖	1680
绳	1679
蛇	1676
婴	1676
胞	1675
链	1675
薄	1674
瞎	1674
阁	1672
湖	1671
讶	1671
齐	1671
哎	1665
瞒	1664
逐	1663
豁	1663
韦	1659
肩	1653
呵	1650
缘	1650
巫	1649
渴	1646
筑	1643
励	1640
艰	1633
予	1630
泄	1630
冻	1620
积	1618
拨	1617
癌	1610
云	1609
幽	1608
韩	1606
乳	1605
遵	1601
龄	1594
汁	1591
罐	1589
酱	1586
骚	1585
